"type","request_number","date","year","month","block","description","lon","lat"
"Injured Animal","11-01696437","May 13, 2011",2011,5,"7000 S BENNETT AVE","RACCOON - Parkway - LAYING AT PARKWAY-BARELY MOVING-CROSSWALK-SICK",-87.5791866,41.7677787
"Injured Animal","11-01702888","May 13, 2011",2011,5,"11400 S SPAULDING AVE","Back yard - raccoon - brkn legs --",-87.7030724,41.6865346
"Injured Animal","11-01727498","May 14, 2011",2011,5,"6400 S PROMONTORY DR","Other - raccoon - sick",-87.5725913,41.7775527
"Injured Animal","11-01730812","May 14, 2011",2011,5,"5100 W NELSON ST","Back yard - raccoon - bleeding from the mouth-can hear it screaming thru the phone as caller was speaking to me.",-87.754325,41.9362187
"Injured Animal","11-01733782","May 14, 2011",2011,5,"9100 S LEAVITT ST","racoon - Back yard - dog bit raccoon and raccoon having trouble walking now",-87.6774307,41.7281991
"Injured Animal","11-01734574","May 14, 2011",2011,5,"9100 S BELL AVE","Other - BABY RACCOON - STUCK UNDER FENCE - N/A",-87.6788777,41.7280708
"Injured Animal","11-01738865","May 14, 2011",2011,5,"5500 S KENWOOD AVE","Back yard - raccoon - back left leg is injury",-87.5932831,41.7944428
"Injured Animal","11-01742226","May 14, 2011",2011,5,"3400 S CALIFORNIA AVE","raccoon - Front yard - twitching balled up right by the door of speedway gas station.",-87.6950935,41.8309186
"Injured Animal","11-01765510","May 15, 2011",2011,5,"6700 S CORNELL AVE","DOWN STREET FROM WALGREENS, BY A PARKING LOT NEAR THE BUS STOP - Sidewalk - RACCOON - WALKING SLOW AND LIMPING",-87.5850725,41.7733543
"Injured Animal","11-01765544","May 15, 2011",2011,5,"6700 S STONY ISLAND AVE","Street - raccoon - unknown / not moving",-87.5867811,41.7727193
"Injured Animal","11-01765599","May 15, 2011",2011,5,"6700 S CORNELL AVE","Street - RACCOON - WALKING IN CIRCLES",-87.5850725,41.7733543
"Injured Animal","11-01765629","May 15, 2011",2011,5,"6700 S CORNELL AVE","Street - raccoon - raccoon barely moving, look sick...raccoon trying to cross stony island",-87.5850725,41.7733543
"Injured Animal","11-01767347","May 15, 2011",2011,5,"6600 S CORNELL DR","Street - RACCOON - NOT SURE BUT STANDING IN THE MIDDLE OF THE STREET APPEARS DISORIENTATED",-87.5848995,41.7751541
"Injured Animal","11-01767432","May 15, 2011",2011,5,"6600 S CORNELL DR","Street - RACCOON - CALLER SAID THAT THE RACCOON IS LIMPING AROUND IN CIRCLES",-87.5848995,41.7751541
"Injured Animal","11-01767435","May 15, 2011",2011,5,"6600 S CORNELL DR","Street - raccoon - hit by car, sitting in the middle of traffic",-87.5848995,41.7751541
"Injured Animal","11-01805722","May 16, 2011",2011,5,"2600 W 85TH PL","raccoon giving birth -- inside the black garbage cart at the curside.... cart is covered,,with brick on top  ... - raccoon giving birth - Parkway - raccoon giving birth",-87.6881315,41.739349
"Injured Animal","11-01808645","May 16, 2011",2011,5,"800 W BUENA AVE","Other - raccoon - ws attacked by a dog.....outsdie the window",-87.6502068,41.9587086
"Injured Animal","11-01813860","May 16, 2011",2011,5,"5400 W HUTCHINSON ST","Curb line - BABY RACCOONS - BABIES WITHOUT MOTHER",-87.7624376,41.9580613
"Injured Animal","11-01828069","May 17, 2011",2011,5,"1200 E 55TH ST","Other - baby raccoon - broken leg  heading so   east side of st.",-87.595991,41.7950691
"Injured Animal","11-01836944","May 17, 2011",2011,5,"800 W BUENA AVE","Sidewalk - rac - raccoon - attacked by dog.acc came out and couldnt find it,but it's in front of school right now",-87.6502068,41.9587086
"Injured Animal","11-01841514","May 17, 2011",2011,5,"11000 S AVENUE D ","Back yard/garage - baby raccoon",-87.5284771,41.695292
"Injured Animal","11-01846974","May 17, 2011",2011,5,"800 W BUENA AVE","coach house/office building in rear - Vacant lot/Parking lot - 2 young raccoons - sick and not moving around much",-87.6502068,41.9587086
"Injured Animal","11-01887865","May 18, 2011",2011,5,"3400 W 115TH PL","Back yard - RACCOON   80 LBS  CALLER BELIEVES PREGNANT   REAL CONCERN  RACCOON SPOTTED IN DAYTIME MUST BE SICK   SO I'VE ENTERED AN INKURED ANIMAL - RACCOON IN THE DAYTIME   MUST BE INJURED",-87.705542,41.6834676
"Injured Animal","11-01902852","May 19, 2011",2011,5,"3700 S HERMITAGE AVE","Street - raccoon - in middle of street bleeding",-87.6693441,41.8266754
"Injured Animal","11-01917717","May 19, 2011",2011,5,"3200 S WOOD ST","Back yard - raccoon - dying - can barely walk keeps falling down - N/A",-87.6712309,41.8359557
"Injured Animal","11-01919891","May 19, 2011",2011,5,"4100 N LONG AVE","baby raccoon at warner and long the tree next to the stairs",-87.764785,41.9550545
"Injured Animal","11-01922254","May 19, 2011",2011,5,"1900 S TROY ST","Sidewalk - raccoon - bleeding (curled up )",-87.7041269,41.8554051
"Injured Animal","11-01922272","May 19, 2011",2011,5,"1900 S TROY ST","Sidewalk - RACCOON - - ADULT HAS FALLEN AND CANT GET UP",-87.7041269,41.8554051
"Injured Animal","11-01924813","May 19, 2011",2011,5,"6700 S CONSTANCE AVE","raccoon - Street - legs",-87.5807499,41.773114
"Injured Animal","11-01925333","May 19, 2011",2011,5,"3200 S WOOD ST","raccoon - legs are injured  - Other in the gangway",-87.6712309,41.8359557
"Injured Animal","11-01938483","May 20, 2011",2011,5,"1300 N KARLOV AVE","Sidewalk - raccoon - hit by a car",-87.728806,41.9044319
"Injured Animal","11-01940619","May 20, 2011",2011,5,"1300 S KARLOV AVE","Sidewalk - raccoon - foaming at the mouth",-87.727894,41.864157
"Injured Animal","11-01979094","May 21, 2011",2011,5,"4300 W WILCOX ST","Back yard - RACCOON - BABY RACCOON NOT MOVING-SICK",-87.733109,41.879032
"Injured Animal","11-01981154","May 21, 2011",2011,5,"5100 S MASON AVE","Back yard - newborn raccoons - no signs of mother --4-5 newborn - newborn raccoons",-87.7713769,41.7997644
"Injured Animal","11-02009361","May 22, 2011",2011,5,"5900 N MANTON AVE","Front yard - raccoon - alive but not moving - the caller has place it inside a cardboard box",-87.7728082,41.9879514
"Injured Animal","11-02016908","May 22, 2011",2011,5,"2100 S SPRINGFIELD AVE","Parkway - RACCOON - INJURED LEG-BARELY MOVING",-87.7225528,41.8533075
"Injured Animal","11-02022498","May 22, 2011",2011,5,"1300 W NORTH SHORE AVE","Home - raccoon - not sure - Back yard",-87.663862,42.0037018
"Injured Animal","11-02043290","May 23, 2011",2011,5,"4900 N KILDARE AVE","Parkway - raccoon - dragging leg",-87.7357,41.9701799
"Injured Animal","11-02044727","May 23, 2011",2011,5,"4900 N KILDARE AVE","Parkway - RACCOON - UNK, GOING IN CIRCLES",-87.7357,41.9701799
"Injured Animal","11-02054037","May 23, 2011",2011,5,"900 N FAIRFIELD AVE","Other - front porch raccoon - cannot move",-87.6957339,41.8976513
"Injured Animal","11-02058274","May 23, 2011",2011,5,"1400 S KOMENSKY AVE","Sidewalk - RACCOON - RACCOON JUST LAYING IN STREET-INJURED",-87.726617,41.862378
"Injured Animal","11-02061025","May 23, 2011",2011,5,"900 N FAIRFIELD AVE","Front yard - raccoon - not able to move - right in front of caller's basement door between front yard and buildings -[afraid of raccoon requesting removal asap]",-87.6957339,41.8976513
"Injured Animal","11-02173819","May 26, 2011",2011,5,"6700 N SIOUX AVE","RACCOON - Back yard UNDERNEATH THE PORCH - MISSING PART OF A LEG",-87.7667817,42.0024947
"Injured Animal","11-02194238","May 27, 2011",2011,5,"5200 S GREENWOOD AVE","Street - RACCOON - WEST SIDE OF STREET BY A PARKED CAR - SICK",-87.5999968,41.8007492
"Injured Animal","11-02194282","May 27, 2011",2011,5,"5200 S GREENWOOD AVE","Street - raccoon - looks sick",-87.5999968,41.8007492
"Injured Animal","11-02197171","May 27, 2011",2011,5,"5200 S GREENWOOD AVE","Sidewalk - RACCOON - LEGS IT'S WALKING VERY SLOW AND STOPPING",-87.5999968,41.8007492
"Injured Animal","11-02197184","May 27, 2011",2011,5,"5200 S WABASH AVE","Front yard - RACCOON--SICK - NOT MOVING JUST SITTING IN THE FRONT PORCH GROWLING AND CRYING",-87.624692,41.799903
"Injured Animal","11-02197577","May 27, 2011",2011,5,"5200 S GREENWOOD AVE","Sidewalk - RACCOON - DISORIENTED",-87.5999968,41.8007492
"Injured Animal","11-02205012","May 27, 2011",2011,5,"5200 S GREENWOOD AVE","Sidewalk - raccoon - walking back and forth looking sick",-87.5999968,41.8007492
"Injured Animal","11-02206316","May 27, 2011",2011,5,"5300 S GREENWOOD AVE","Curb line - RACCOON - UNKOWN",-87.600174,41.799161
"Injured Animal","11-02206446","May 27, 2011",2011,5,"5200 S GREENWOOD AVE","Parkway - RACCOON - UNKOWN",-87.5999968,41.8007492
"Injured Animal","11-02209994","May 27, 2011",2011,5,"1100 E 53RD ST","Sidewalk - RACCOON - FELL OFF THE ROOF CANNOT MOVE",-87.5995121,41.7994991
"Injured Animal","11-02210561","May 27, 2011",2011,5,"5300 S GREENWOOD AVE","Sidewalk - RACCOON - CALLER SAID THAT THE RACCOON HAS FALLEN OFF THE ROOF",-87.600174,41.799161
"Injured Animal","11-02211788","May 27, 2011",2011,5,"1100 E 53RD ST","raccoon - fell off of the roof - Front yard",-87.5995121,41.7994991
"Injured Animal","11-02211794","May 27, 2011",2011,5,"1100 E 53RD ST","Sidewalk - RACCOON - RACCOON IS LYING ON SIDEWALK SICK",-87.5995121,41.7994991
"Injured Animal","11-02211946","May 27, 2011",2011,5,"1100 E 53RD ST","Street - raccoon - lying on the sidewalk not moving",-87.5995121,41.7994991
"Injured Animal","11-02215540","May 27, 2011",2011,5,"2200 W 111TH ST","Front yard - RACCOON - CALLER STATES BABY RACCOON IN THE FRONT YARD.",-87.6765304,41.6921999
"Injured Animal","11-02221022","May 28, 2011",2011,5,"5200 S GREENWOOD AVE","Other - BABY RACCOON - MOTHER WAS KILLED ON THE FRONT STAIRS OF THIS HOME PARTY WAS WALKING BY",-87.5999968,41.8007492
"Injured Animal","11-02234690","May 28, 2011",2011,5,"5400 S WOODLAWN AVE","Front yard - RACCOON - IT DON'T LOOK TO HEALTHY",-87.596811,41.797814
"Injured Animal","11-02278672","May 29, 2011",2011,5,"9600 S CALUMET AVE","Back yard - 6 baby raccoons - caller reports that there are six baby raccoons living underneath her neighbors porch",-87.6155718,41.7199163
"Injured Animal","11-02285796","May 29, 2011",2011,5,"5100 S HOMAN AVE","Back yard - raccoon - baby raccoon on the enclosed back porch",-87.7086595,41.800766
"Injured Animal","11-02301883","May 30, 2011",2011,5,"3200 W 21ST ST","Sidewalk - raccoon - ?",-87.705295,41.853584
"Injured Animal","11-02302285","May 30, 2011",2011,5,"2100 S KEDZIE AVE","RACCOON - NOT MOVING FOAMING AT THE MOUTH AT THE PINKS LINE  EL STATION",-87.705643,41.853474
"Injured Animal","11-02303925","May 30, 2011",2011,5,"5600 S MORGAN ST","Back yard - RACCOON - UNKNOWN",-87.650317,41.792291
"Injured Animal","11-02304975","May 30, 2011",2011,5,"4500 S OAKENWALD AVE","RACCOON - SIDE OF HOME BABY RACCOON HAS BEEN THERE FOR SEVERAL DAYS-NOT MOVING - Other",-87.5953185,41.8136273
"Injured Animal","11-02306563","May 30, 2011",2011,5,"5400 S WOODLAWN AVE","Street - RACCOON - HIT BY CAR - Sidewalk",-87.596811,41.797814
"Injured Animal","11-02307045","May 30, 2011",2011,5,"3400 W 55TH ST","Back yard - RACCOONS - NEWBORNS & 1 MOTHER -PER 311 SUPERVISOR SALINAS",-87.7087561,41.7937119
"Injured Animal","11-02307055","May 30, 2011",2011,5,"5400 S WOODLAWN AVE","Street - raccoon - broken leg",-87.596811,41.797814
"Injured Animal","11-02309167","May 30, 2011",2011,5,"5400 S WOODLAWN AVE","RACCOON - Curb line ON SOUTHWEST CORNER OF - RACCOON HIT BY A CAR",-87.596811,41.797814
"Injured Animal","11-02310938","May 30, 2011",2011,5,"5400 S WOODLAWN AVE","Sidewalk - RACCOON - Parkway - JUST SITTING AT PKWY-INJURED",-87.596811,41.797814
"Injured Animal","11-02311237","May 30, 2011",2011,5,"5400 S WOODLAWN AVE","SOUTHWEST CORNER - RACCOON - Curb line - RACCOON HIT BY A CAR, JUST SITTING AT THE CURB",-87.596811,41.797814
"Injured Animal","11-02311420","May 30, 2011",2011,5,"5400 S WOODLAWN AVE","s/w corner building: - Front yard-by shrubs - raccoon - got hit by car.",-87.596811,41.797814
"Injured Animal","11-02312448","May 30, 2011",2011,5,"11800 S EMERALD AVE","Sidewalk - raccoon - cannot move",-87.6407621,41.6796683
"Injured Animal","11-02331491","May 31, 2011",2011,5,"7700 S GREEN ST","Street - raccoon under the red plymouth car",-87.645679,41.754114
"Injured Animal","11-02331553","May 31, 2011",2011,5,"5400 S WOODLAWN AVE"," - Raccoon - Curb",-87.596811,41.797814
"Injured Animal","11-02332085","May 31, 2011",2011,5,"7700 S GREEN ST","Other - raccoon - hurt",-87.645679,41.754114
"Injured Animal","11-02335565","May 31, 2011",2011,5,"4900 N AVERS AVE","Other - RACCOON - FELL OF CHILD'S ROOF AND HE TOOK IT TO SCHOOL",-87.7247364,41.9702229
"Injured Animal","11-02337376","May 31, 2011",2011,5,"4500 S OAKENWALD AVE","Street - BABY RACCOON - BROKEN LEG",-87.5953185,41.8136273
"Injured Animal","11-02339330","May 31, 2011",2011,5,"5100 S CICERO AVE","Raccoon - Street - south bound",-87.7432859,41.8001637
"Injured Animal","11-02341244","May 31, 2011",2011,5,"3500 W CONGRESS PKWY","Home - RACOON - THE RACCOON IS WEDGED BETWEEN THE TWO BUILDINGS AND CAN NOT GET OUT",-87.7130145,41.8747424
"Injured Animal","11-02341909","May 31, 2011",2011,5,"5400 S WOODLAWN AVE","Sidewalk - raccoon - unknown",-87.596811,41.797814
"Injured Animal","11-02346365","May 31, 2011",2011,5,"10100 S PERRY AVE","Alley - raccoon - garbage can",-87.6262927,41.7106493
"Injured Animal","11-02348831","May 31, 2011",2011,5,"3500 W CONGRESS PKWY","Home - raccoon - caught in the window well",-87.7130145,41.8747424
"Injured Animal","11-02352535","May 31, 2011",2011,5,"500 W 103RD PL","Front yard - RACCOON - VERY SMALL BABY ANIMAL UNDER THE PORCH, PLEASE CALL IF ANIMAL CONTROL IS NOT COMING OUT TO GET THE ANIMAL",-87.635739,41.7062542
"Injured Animal","11-02353178","May 31, 2011",2011,5,"6900 S CONSTANCE AVE","Parkway - raccoon - not really moving",-87.5804604,41.7695924
"Injured Animal","11-02355572","May 31, 2011",2011,5,"2100 W 111TH ST","Front yard - raccoons - babies in front of Unit H",-87.6740325,41.6918808
"Injured Animal","11-02370349","Jun 01, 2011",2011,6,"6900 S CONSTANCE AVE","Curb line - RACCOON - UNKNOWN  WAS CALLED IN YESTERDAY",-87.5804604,41.7695924
"Injured Animal","11-02390798","Jun 01, 2011",2011,6,"10900 S OAKLEY AVE","Parkway - BABY RACCOON - BROKEN LEG -NORTH EAST CORNER OF ",-87.6793591,41.6951212
"Injured Animal","11-02423085","Jun 02, 2011",2011,6,"4600 N SPRINGFIELD AVE","Street - baby raccoon - caller reports that the raccoon may have gotten hit by a car/raccoon is turning around in circles by the curb",-87.7257849,41.9647375
"Injured Animal","11-02424156","Jun 02, 2011",2011,6,"2200 W 109TH ST","Parkway - baby raccoon - broken leg, newborn between parkway tree and front bush in parkway] 3 times already reporting to 311, in past 3 days",-87.6762152,41.6954796
"Injured Animal","11-02424369","Jun 02, 2011",2011,6,"4600 N SPRINGFIELD AVE","Front yard - raccoon - bit by dog?",-87.7257849,41.9647375
"Injured Animal","11-02424945","Jun 02, 2011",2011,6,"2100 W 111TH ST","Other - 5 BABY RACCOONS - THEY ARE UP UNDER A CAR  CALLER ADDRESS IS 2150 W 111TH ST. UNIT H",-87.6740325,41.6918808
"Injured Animal","11-02428324","Jun 02, 2011",2011,6,"4600 N SPRINGFIELD AVE","Street - raccoon - baby raccoon under a car",-87.7257849,41.9647375
"Injured Animal","11-02456049","Jun 03, 2011",2011,6,"7100 N GREENVIEW AVE","Back yard - raccoon - looks sick",-87.668218,42.011866
"Injured Animal","11-02458503","Jun 03, 2011",2011,6,"400 W ERIE ST","Other - raccoon on balcony",-87.6390701,41.8941435
"Injured Animal","11-02493895","Jun 04, 2011",2011,6,"1400 W ESTES AVE","raccoon - sick",-87.665898,42.0115496
"Injured Animal","11-02499252","Jun 04, 2011",2011,6,"1800 W 47TH ST","Home - baby raccoon - mother died so baby racoon",-87.670184,41.808813
"Injured Animal","11-02502290","Jun 04, 2011",2011,6,"1400 W ESTES AVE","CALLERS 2ND REQUEST-RACCOON - HAS NOT NOVED IN OVER 24HRS-HISSING-NEAR A SCHOOL AND A GROUP HOME-LOCATED IN A PLAYGROUND- - Other",-87.665898,42.0115496
"Injured Animal","11-02504489","Jun 04, 2011",2011,6,"5600 N LINCOLN AVE","Sidewalk - baby raccoon - shaking & wobbling when it tries to walk - N/A - ON LINCOLN/TALMAN",-87.6959184,41.9833102
"Injured Animal","11-02504505","Jun 04, 2011",2011,6,"5600 N LINCOLN AVE","baby raccoon - clinging to wall - Sidewalk",-87.6959184,41.9833102
"Injured Animal","11-02507673","Jun 04, 2011",2011,6,"3800 S HONORE ST","raccoon - Other - laying on roof look like its dying, its a vacant house.",-87.6717325,41.824822
"Injured Animal","11-02530371","Jun 05, 2011",2011,6,"3800 S HONORE ST","Parkway - raccoon - raccoon is shaking and very sick",-87.6717325,41.824822
"Injured Animal","11-02531832","Jun 05, 2011",2011,6,"3800 S HONORE ST","Street - RACCOON - UNKNOWN - APPEARS TO BE BAD OFF",-87.6717325,41.824822
"Injured Animal","11-02532992","Jun 05, 2011",2011,6,"6900 S ARTESIAN AVE","NEW BORN BABIES AROUND DEAD MOTHER IN ALLEY RACCOON - Alley - NEW BORN RACCOON - NEW BORN 7 BABIES",-87.6847317,41.768063
"Injured Animal","11-02545221","Jun 05, 2011",2011,6,"1400 S KENNETH AVE","Vacant lot/Parking lot - raccoon - can't move/breathing heavy",-87.736405,41.862221
"Injured Animal","11-02549082","Jun 05, 2011",2011,6,"1400 S KENNETH AVE","Other  side of building  next to a vacant lot     on the side of a 3 story building - raccoon - folks beat the heck out of this raccoon    police were there  told the gathering public   ACC willbe out    no one ever came    betcha CPD didn;t norify you all",-87.736405,41.862221
"Injured Animal","11-02573143","Jun 06, 2011",2011,6,"3800 W 70TH PL","Street - RACCOON - HIT BY A CAR",-87.7176607,41.765292
"Injured Animal","11-02581698","Jun 06, 2011",2011,6,"1000 W COLUMBIA AVE","Back yard - RACCOON - SICK OR INJURY MOVING VERY SLOWLY",-87.6577524,42.0046442
"Injured Animal","11-02585427","Jun 06, 2011",2011,6,"4700 S ROCKWELL ST","Back yard - raccoon - foaming at the mouth",-87.6893104,41.8083506
"Injured Animal","11-02588260","Jun 06, 2011",2011,6,"1400 S KENNETH AVE","Back yard - baby raccoon - injured leg",-87.736405,41.862221
"Injured Animal","11-02640224","Jun 07, 2011",2011,6,"4000 N SOUTHPORT AVE","Sidewalk - raccoon - injured in tree",-87.6644777,41.9545129
"Injured Animal","11-02661713","Jun 08, 2011",2011,6,"6800 S DANTE AVE","Home - raccoon - unknown .... but already attacked his dog...",-87.5898584,41.7713359
"Injured Animal","11-02668184","Jun 08, 2011",2011,6,"4000 N MILWAUKEE AVE","Back yard - RACCOON - ALIVE BUT NOT MOVING   AT 2ND FLOOR STEPS.",-87.7473798,41.9534834
"Injured Animal","11-02712008","Jun 09, 2011",2011,6,"11000 S STATE LINE RD","Back yard - RACCOON - RACCOON IS STUCK INSIDE A FISHING NET AND CAN'T GET OUT. RACCOON IS WHIMPERING AND CRYING. CALLER THINKS HER PROPANE TANK MAY HAVE FALLEN ON THE RACCOON - PLEASE COME ASAP. ",-87.5249219,41.6952935
