Type,Service Request No,Created Date,Created Year,Created Month,Block Address,Description
Wildlife Assistance,11-04022470,"Oct 26, 2011",2011,10,8900 S MARSHFIELD AVE,Attic - Living Space Only - Raccoon // Caller is locked into bedroom.
Wildlife Assistance,11-04027939,"Oct 27, 2011",2011,10,8900 S MARSHFIELD AVE,Raccoon - Bedroom
Wildlife Assistance,11-04028807,"Oct 27, 2011",2011,10,8900 S MARSHFIELD AVE,Raccoon - Bedroom
Wildlife Assistance,11-04035952,"Oct 28, 2011",2011,10,3200 S PRAIRIE AVE,Raccoon   CALLER IS LOCKED IN  RACCOON IS IN AN AREA WHERE SHE  CANT GET OUT AND THE RACCOON IS IN THAT LOCKED IN AREA   AND ACC HAS TO COME FROM THE FRONT TO ASSIST   CAN YOU CALL IF YOU'LL NOT BE ABLE TO COME OUT
Wildlife Assistance,11-04039065,"Oct 30, 2011",2011,10,1600 E 50TH ST,"Raccoon - Dining Room IN THE BACK ENTRANCE EAST TOWER, TWIN TOWER APTS"
Wildlife Assistance,11-04051913,"Nov 01, 2011",2011,11,6800 S CARPENTER ST,Squirrel or raccoon - Basement
Wildlife Assistance,11-04055957,"Nov 02, 2011",2011,11,9600 S DR MARTIN LUTHER KING JR DR,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04061114,"Nov 02, 2011",2011,11,7600 S EBERHART AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04062116,"Nov 03, 2011",2011,11,900 W 50TH ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04072703,"Nov 04, 2011",2011,11,1700 N TROY ST,Raccoon
Wildlife Assistance,11-04074411,"Nov 04, 2011",2011,11,8000 S SAGINAW AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04076238,"Nov 06, 2011",2011,11,700 W 118TH ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04077001,"Nov 06, 2011",2011,11,8400 S SCOTTSDALE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04089342,"Nov 08, 2011",2011,11,8400 S KINGSTON AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04096709,"Nov 09, 2011",2011,11,1700 W ALBION AVE,"Raccoon - Attic - Living Space Only, CALLER STATES THERE IS A FAMILY OF RACCOONS IN THE ATTIC THIS IS NOT A LIVING SPACE"
Wildlife Assistance,11-04097726,"Nov 10, 2011",2011,11,11700 S HALE AVE,Raccoon - Kitchen
Wildlife Assistance,11-04098358,"Nov 10, 2011",2011,11,11700 S HALE AVE,Raccoon - Kitchen  MAN IS 80 YRS.
Wildlife Assistance,11-04098778,"Nov 10, 2011",2011,11,400 E 87TH PL,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04102165,"Nov 10, 2011",2011,11,400 E 46TH PL,Raccoon - Bedroom
Wildlife Assistance,11-04105845,"Nov 11, 2011",2011,11,400 W 126TH ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04106513,"Nov 11, 2011",2011,11,400 E 87TH PL,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04108833,"Nov 12, 2011",2011,11,1800 E 93RD ST,Raccoon - Basement
Wildlife Assistance,11-04110231,"Nov 13, 2011",2011,11,7800 S TRUMBULL AVE,Raccoon - Bedroom  caller is inside her vehicle
Wildlife Assistance,11-04110615,"Nov 13, 2011",2011,11,4800 N KENNETH AVE,Raccoon - Bedroom
Wildlife Assistance,11-04114442,"Nov 14, 2011",2011,11,4700 W RACE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04116623,"Nov 14, 2011",2011,11,400 N LECLAIRE AVE,Raccoon - Basement
Wildlife Assistance,11-04123837,"Nov 15, 2011",2011,11,8600 S PAULINA ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04126132,"Nov 16, 2011",2011,11,700 W 54TH ST,Raccoon - Kitchen
Wildlife Assistance,11-04132687,"Nov 16, 2011",2011,11,1800 S TROY ST,Raccoon - Basement
Wildlife Assistance,11-04132777,"Nov 16, 2011",2011,11,500 E 45TH ST,Raccoon - Bathroom
Wildlife Assistance,11-04132987,"Nov 16, 2011",2011,11,500 E 45TH ST,Raccoon - Bathroom
Wildlife Assistance,11-04134278,"Nov 17, 2011",2011,11,500 E 45TH ST,Raccoon - Bathroom
Wildlife Assistance,11-04139210,"Nov 17, 2011",2011,11,1300 W 98TH ST,Raccoon - Bedroom
Wildlife Assistance,11-04139350,"Nov 17, 2011",2011,11,7200 S PEORIA ST,Raccoon attic is not a living quarters
Wildlife Assistance,11-04145413,"Nov 18, 2011",2011,11,8200 S KIMBARK AVE,Raccoon - Living Room
Wildlife Assistance,11-04146130,"Nov 19, 2011",2011,11,1700 E 83RD ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04146747,"Nov 19, 2011",2011,11,3900 N MOZART ST,Raccoon - Kitchen
Wildlife Assistance,11-04157811,"Nov 22, 2011",2011,11,5800 W FULTON ST,Raccoon - Bedroom
Wildlife Assistance,11-04166230,"Nov 24, 2011",2011,11,700 S KARLOV AVE,Raccoon - Kitchen PANTRY
Wildlife Assistance,11-04167710,"Nov 25, 2011",2011,11,6800 S ARTESIAN AVE,Raccoon - Kitchen
Wildlife Assistance,11-04169204,"Nov 25, 2011",2011,11,6000 S EBERHART AVE,Raccoon - Bedroom
Wildlife Assistance,11-04169867,"Nov 25, 2011",2011,11,3700 N ORIOLE AVE,Raccoon - Basement
Wildlife Assistance,11-04170398,"Nov 25, 2011",2011,11,1200 S ST LOUIS AVE,Raccoon - Kitchen
Wildlife Assistance,11-04170738,"Nov 26, 2011",2011,11,3700 N ORIOLE AVE,Raccoon - Basement
Wildlife Assistance,11-04171045,"Nov 26, 2011",2011,11,6700 S PEORIA ST,Raccoon - Basement
Wildlife Assistance,11-04171778,"Nov 27, 2011",2011,11,3800 W GLADYS AVE,Raccoon
Wildlife Assistance,11-04176474,"Nov 28, 2011",2011,11,3700 N ORIOLE AVE,"Raccoon - Basement...caller states logan from acc was out yesterday, and told caller to call him today and he would get back to her."
Wildlife Assistance,11-04178529,"Nov 28, 2011",2011,11,6000 N KENMORE AVE,Raccoon - Living Room
Wildlife Assistance,11-04182597,"Nov 29, 2011",2011,11,8000 S JEFFERY BLVD,Raccoon - Attic - Living Space Only - animal at attic door crying to get inside other living quarter of home / made be a cat ?
Wildlife Assistance,11-04189890,"Nov 30, 2011",2011,11,800 N LAWLER AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04191070,"Nov 30, 2011",2011,11,5000 N CENTRAL PARK AVE,Raccoon - Bathroom
Wildlife Assistance,11-04203640,"Dec 02, 2011",2011,12,12100 S PARNELL AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04204588,"Dec 03, 2011",2011,12,3400 N PAGE AVE,THIS IS VACANT  HOME FEW RACCOONS ETC. IN THAT HOME. - Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04204900,"Dec 03, 2011",2011,12,8100 S INDIANA AVE,Raccoon - Basement
Wildlife Assistance,11-04205923,"Dec 04, 2011",2011,12,8700 S NORMAL AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04206088,"Dec 04, 2011",2011,12,10300 S FOREST AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04208999,"Dec 05, 2011",2011,12,7900 S CHRISTIANA AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04211558,"Dec 05, 2011",2011,12,8400 S KERFOOT AVE,Raccoon - Bathroom
Wildlife Assistance,11-04212546,"Dec 05, 2011",2011,12,6500 S CAMPBELL AVE,THIS IS SHELTER  NON-PROFIT  FOR WOMEN  HAVE HANDICAP WOMEN HERE IN THE CEILING - Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04219367,"Dec 06, 2011",2011,12,5700 N DRAKE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04223389,"Dec 07, 2011",2011,12,5400 W POTOMAC AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04234670,"Dec 09, 2011",2011,12,11600 S LOOMIS ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04238483,"Dec 12, 2011",2011,12,7000 N KEDZIE AVE,Raccoon - Dining Room CALLER HAS NO IDEA WHAT TYPE OF ANIMAL IT IS CAN'T DESCRIBE IT TO ME SHE HASN'T BEEN TO THE ZOO
Wildlife Assistance,11-04242319,"Dec 12, 2011",2011,12,6300 S LAFLIN ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04247924,"Dec 13, 2011",2011,12,10600 S BENSLEY AVE, RACCOON HANGING FROM HER GUTTERS.
Wildlife Assistance,11-04255198,"Dec 14, 2011",2011,12,10200 S ABERDEEN ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04256634,"Dec 14, 2011",2011,12,4600 S ELLIS AVE,Raccoon - Bedroom
Wildlife Assistance,11-04261386,"Dec 15, 2011",2011,12,3200 N ORANGE AVE,Raccoon-cllr would like to know if a/c can help
Wildlife Assistance,11-04265064,"Dec 16, 2011",2011,12,1800 W GREENLEAF AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04268234,"Dec 17, 2011",2011,12,4300 S LANGLEY AVE,Raccoon - Basement caller seen the prints and don't know how many.
Wildlife Assistance,11-04272605,"Dec 19, 2011",2011,12,1000 W 112TH ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04280950,"Dec 20, 2011",2011,12,8500 S HOYNE AVE,Raccoon - Basement
Wildlife Assistance,11-04288371,"Dec 22, 2011",2011,12,3000 W NORTH SHORE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04289464,"Dec 22, 2011",2011,12,10700 S EBERHART AVE,Raccoon - Basement...this is a baby raccoon..no one will be home until 530pm
Wildlife Assistance,11-04294296,"Dec 23, 2011",2011,12,9400 S PLEASANT AVE,Raccoon - Garbage Can/on side of house inside black city garbage cart
Wildlife Assistance,11-04304820,"Dec 28, 2011",2011,12,10400 S VERNON AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04308102,"Dec 28, 2011",2011,12,400 W TREMONT ST,caller's confused & upset & vague - Raccoon - Attached Garage
Wildlife Assistance,11-04308211,"Dec 28, 2011",2011,12,10400 S VERNON AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04311114,"Dec 29, 2011",2011,12,1100 E 82ND ST,Raccoon - Bedroom
Wildlife Assistance,11-04313790,"Dec 29, 2011",2011,12,3900 W GLENLAKE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04314342,"Dec 30, 2011",2011,12,600 E BOWEN AVE,Raccoon - Family Room
Wildlife Assistance,11-04316439,"Dec 30, 2011",2011,12,2100 E 97TH PL,Raccoon - Attic - Living Space Only
Wildlife Assistance,11-04318093,"Dec 30, 2011",2011,12,13400 S BRANDON AVE,Raccoon - Basement
Wildlife Assistance,12-00001839,"Jan 01, 2012",2012,1,600 E BOWEN AVE,Raccoon - Bedroom
Wildlife Assistance,12-00003066,"Jan 01, 2012",2012,1,4600 N DRAKE AVE,Raccoon - Bathroom
Wildlife Assistance,12-00003448,"Jan 02, 2012",2012,1,4600 N DRAKE AVE,Raccoon - Bathroom
Wildlife Assistance,12-00018771,"Jan 05, 2012",2012,1,8000 S TALMAN AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00029445,"Jan 06, 2012",2012,1,8000 S TALMAN AVE,Raccoon - Bedroom
Wildlife Assistance,12-00031186,"Jan 07, 2012",2012,1,8400 S HERMITAGE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00032080,"Jan 08, 2012",2012,1,10000 S ABERDEEN ST,Raccoon - Attic - Living Space Only....call before coming
Wildlife Assistance,12-00035050,"Jan 09, 2012",2012,1,500 W 18TH ST,Raccoon - Family Room - IN THE HALLWAY OF APT BUILDING - ON THE 2ND FL WINDOW LEDGE - UNABLE TO GET OUT OF BUILDING
Wildlife Assistance,12-00036742,"Jan 09, 2012",2012,1,4100 W VAN BUREN ST,Raccoon -[caller is requesting for ACC to contact back regarding raccoons inside the roof of his enclosed sun porch- 311 operator informed of living space policy requesting for ACC to contact him back regarding request]
Wildlife Assistance,12-00037586,"Jan 09, 2012",2012,1,500 W 18TH ST,Raccoon IS IN THE HALLWAY OF Bedroom WINDOW -
Wildlife Assistance,12-00047604,"Jan 11, 2012",2012,1,1000 W 109TH PL,Raccoon - Family Room   COMING IN THRU THE SIDE OF DRIVEWAY AND BIG HOLE IN REAR  HAVE  4  RACOONS    AND  FAMILY OF SQUIRRELS COMING INTO HER HOUSE THE NIEIGHBOR IS TIRED OF THIS
Wildlife Assistance,12-00047660,"Jan 11, 2012",2012,1,900 W 71ST ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00050867,"Jan 11, 2012",2012,1,8000 S PAULINA ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00057857,"Jan 12, 2012",2012,1,5700 N KIMBALL AVE,2 Raccoon - floor 3rd rear enclosed porch
Wildlife Assistance,12-00057987,"Jan 12, 2012",2012,1,7900 S MANISTEE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00064815,"Jan 14, 2012",2012,1,3600 W EDDY ST,Raccoon - Basement - CALLER STATES THE ANIMAL IS IN THE ENCLOSED DECK TO ENTER HER HOUSE AND SHE HAVE A BOARD UP TO KEEP IT FROM RUNNING ALL OVER THE HOUSE
Wildlife Assistance,12-00065070,"Jan 14, 2012",2012,1,4500 N KNOX AVE,Raccoon - Basement
Wildlife Assistance,12-00065959,"Jan 15, 2012",2012,1,8600 S HERMITAGE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00067032,"Jan 16, 2012",2012,1,7000 S WOOD ST,Raccoon - Living Room
Wildlife Assistance,12-00074533,"Jan 17, 2012",2012,1,8400 S JUSTINE ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00081887,"Jan 19, 2012",2012,1,8400 S JUSTINE ST,Raccoon - Bedroom
Wildlife Assistance,12-00091739,"Jan 21, 2012",2012,1,2100 E 97TH PL,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00099824,"Jan 23, 2012",2012,1,2100 E 97TH PL,Raccoon - Family Room
Wildlife Assistance,12-00110120,"Jan 25, 2012",2012,1,1200 W 95TH PL,Raccoon - Attic - Living Space Only - please ring both doorbell
Wildlife Assistance,12-00110742,"Jan 25, 2012",2012,1,9200 S WOODLAWN AVE,Raccoon - Living Room
Wildlife Assistance,12-00123243,"Jan 27, 2012",2012,1,3900 S ASHLAND AVE,Raccoon// animal located in south east corner (30 x 20) on front of bldg on ashland side)
Wildlife Assistance,12-00124599,"Jan 28, 2012",2012,1,3300 N OZARK AVE,Raccoon - Living Room
Wildlife Assistance,12-00127248,"Jan 30, 2012",2012,1,900 W 114TH PL,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00133144,"Jan 31, 2012",2012,1,8100 S ALBANY AVE,Raccoon - Living Room FEMALE BARRICADE IN HER BEDROOM HAS NO IDEA WHERE IN THE HOUSE THE RACCOON IS
Wildlife Assistance,12-00138959,"Jan 31, 2012",2012,1,8500 S SACRAMENTO AVE,Raccoon OR OPOSSUMS - Attic - Living Space Only...CALL BEFORE COMING AT .
Wildlife Assistance,12-00139329,"Feb 01, 2012",2012,2,7500 S DAMEN AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00141119,"Feb 01, 2012",2012,2,1700 W 89TH ST,Raccoon - Attic - Living Space Only---call before coming out
Wildlife Assistance,12-00145598,"Feb 02, 2012",2012,2,3900 S ASHLAND AVE,Raccoon - the animal is in the garage of the pump room at the water department
Wildlife Assistance,12-00146190,"Feb 02, 2012",2012,2,3900 S ASHLAND AVE,Raccoon
Wildlife Assistance,12-00148660,"Feb 02, 2012",2012,2,8800 S CALUMET AVE,Raccoon - Basement
Wildlife Assistance,12-00149742,"Feb 02, 2012",2012,2,7000 N MENDOTA AVE,Raccoon - Basement
Wildlife Assistance,12-00150380,"Feb 02, 2012",2012,2,8400 S JUSTINE ST,Raccoon - Bathroom
Wildlife Assistance,12-00154645,"Feb 03, 2012",2012,2,5700 N TALMAN AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00156000,"Feb 03, 2012",2012,2,10700 S HOYNE AVE,Raccoon - Living Room  (enclosed front porch)
Wildlife Assistance,12-00159937,"Feb 06, 2012",2012,2,11300 S GREEN ST,Raccoon - Bedroom CLOSET
Wildlife Assistance,12-00164217,"Feb 06, 2012",2012,2,400 N ABERDEEN ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00174730,"Feb 08, 2012",2012,2,7700 S GREENWOOD AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00178332,"Feb 09, 2012",2012,2,5100 S NEWLAND AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00183940,"Feb 09, 2012",2012,2,9300 S EVANS AVE,Raccoon - Living Room
Wildlife Assistance,12-00184875,"Feb 10, 2012",2012,2,7000 N MENDOTA AVE,Raccoon - Basement
Wildlife Assistance,12-00186473,"Feb 10, 2012",2012,2,9600 S HARVARD AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00190958,"Feb 12, 2012",2012,2,7100 S DOBSON AVE,Raccoon - Kitchen - no working doorbell - please knock on the 2nd floor rear door
Wildlife Assistance,12-00191238,"Feb 12, 2012",2012,2,7100 S DOBSON AVE,Raccoon - Kitchen
Wildlife Assistance,12-00191768,"Feb 13, 2012",2012,2,1500 E 84TH ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00192900,"Feb 13, 2012",2012,2,8300 S PERRY AVE,Raccoon - Family Room
Wildlife Assistance,12-00200079,"Feb 14, 2012",2012,2,2900 N MOODY AVE,Raccoon - Attic - Living Space Only...call before coming at 
Wildlife Assistance,12-00205268,"Feb 15, 2012",2012,2,12800 S COMMERCIAL AVE,Raccoon - Garbage Can
Wildlife Assistance,12-00256058,"Feb 20, 2012",2012,2,1700 N MASON AVE,Raccoon - Family Room
Wildlife Assistance,12-00264888,"Feb 20, 2012",2012,2,4900 N OAKLEY AVE,Skunk - Raccoon - Basement
Wildlife Assistance,12-00288096,"Feb 21, 2012",2012,2,10500 S INDIANA AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00378846,"Feb 24, 2012",2012,2,10800 S LONGWOOD DR,Raccoon - Bedroom
Wildlife Assistance,12-00394459,"Feb 24, 2012",2012,2,5200 N NEWLAND AVE,Raccoon - Basement
Wildlife Assistance,12-00494797,"Feb 27, 2012",2012,2,2100 N MASON AVE,Raccoon - Attic - Living Space Only - no working doorbell; please knock on the door
Wildlife Assistance,12-00495668,"Feb 27, 2012",2012,2,9100 S PAULINA ST,Raccoon - Living Room
Wildlife Assistance,12-00526913,"Feb 28, 2012",2012,2,5200 N NEWLAND AVE,Raccoon - Basement - caller states that someone from ACC caller her yesterday and she will be home all day today
Wildlife Assistance,12-00536522,"Feb 28, 2012",2012,2,0 E 101ST PL,Raccoon - Bathroom - cllr in neigbors apt now
Wildlife Assistance,12-00544239,"Feb 29, 2012",2012,2,8000 S MOZART ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00544440,"Feb 29, 2012",2012,2,5400 N NEWCASTLE AVE,Raccoon - Attic - Living Space Only / call states animal trapped in ceiling
Wildlife Assistance,12-00551403,"Mar 02, 2012",2012,3,7600 S PRAIRIE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00559221,"Mar 05, 2012",2012,3,6900 S STEWART AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00579455,"Mar 07, 2012",2012,3,6400 N NAVAJO AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00590916,"Mar 09, 2012",2012,3,12200 S MAY ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00592025,"Mar 09, 2012",2012,3,4200 N MOBILE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00592338,"Mar 09, 2012",2012,3,300 S SEELEY AVE,Raccoon - Bathroom APT B
Wildlife Assistance,12-00598144,"Mar 12, 2012",2012,3,2100 W 75TH PL,Raccoon - Bathroom
Wildlife Assistance,12-00604366,"Mar 13, 2012",2012,3,100 S MENARD AVE,Raccoon - Basement
Wildlife Assistance,12-00623648,"Mar 16, 2012",2012,3,3600 W 64TH ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00623915,"Mar 16, 2012",2012,3,3600 W 64TH ST,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00625623,"Mar 16, 2012",2012,3,1100 E 81ST PL,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00629171,"Mar 17, 2012",2012,3,9800 S THROOP ST,PROPERTY IS VACANT BUT WILDLIFE INSIDE-CALLER IS NEIGHBOR AND WILL SIGN FOR TRAP - Raccoon - Living Room
Wildlife Assistance,12-00630849,"Mar 18, 2012",2012,3,5500 S ABERDEEN ST,"Raccoon - Attic - Living Space Only, please call when comming out."
Wildlife Assistance,12-00643345,"Mar 20, 2012",2012,3,9200 S BRANDON AVE,Raccoon - Family Room-enclosed porch
Wildlife Assistance,12-00652839,"Mar 22, 2012",2012,3,9600 S VANDERPOEL AVE,"Raccoon - Living Room, 3rd  fl apt"
Wildlife Assistance,12-00657443,"Mar 22, 2012",2012,3,6500 S MORGAN ST,Attic - Living Space Only - Raccoon
Wildlife Assistance,12-00659528,"Mar 23, 2012",2012,3,8400 S CONSTANCE AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00664971,"Mar 24, 2012",2012,3,5100 S WOLCOTT AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00670128,"Mar 26, 2012",2012,3,7100 S MORGAN ST,Raccoon - Bedroom - SENIOR
Wildlife Assistance,12-00675427,"Mar 27, 2012",2012,3,7100 S MORGAN ST,Raccoon - RACCOON IS IN THE ENCOLSED BACK PORCH
Wildlife Assistance,12-00678985,"Mar 27, 2012",2012,3,10200 S MORGAN ST,at least 2 raccoons. inside the home .. currently vacant and caller cannot secure bldg because they are inside .. - Raccoon - Living Room
Wildlife Assistance,12-00679163,"Mar 27, 2012",2012,3,8700 S CORNELL AVE,Raccoon - Basement - Attic - Living Space Only
Wildlife Assistance,12-00684921,"Mar 28, 2012",2012,3,3300 N KENNETH AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00686903,"Mar 29, 2012",2012,3,8500 S KNOX AVE,Raccoon - Attached Garage
Wildlife Assistance,12-00692293,"Mar 29, 2012",2012,3,7500 S DR MARTIN LUTHER KING JR DR,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00698834,"Mar 30, 2012",2012,3,8400 S HOYNE AVE,Raccoon - Bedroom
Wildlife Assistance,12-00707241,"Apr 02, 2012",2012,4,8500 S HOYNE AVE,Raccoon - Bedroom - caller is a senior and the animal broke through the ceiling and now it is confined to the bedroom
Wildlife Assistance,12-00707556,"Apr 03, 2012",2012,4,7200 S ALBANY AVE,"Raccoon - Bedroom

racoon is said to be  in upstrairs bedroom.  alot of noise making"
Wildlife Assistance,12-00710424,"Apr 03, 2012",2012,4,7000 S LOWE AVE,Raccoons and squirells - Attic - Living Space Only
Wildlife Assistance,12-00714835,"Apr 04, 2012",2012,4,8400 S MARSHFIELD AVE,Raccoon - Attic - Living Space Only
Wildlife Assistance,12-00715675,"Apr 04, 2012",2012,4,4200 S ELLIS AVE,Raccoon - Attic - Living Space Only
